0,1,2,3,4,5,6,7,8
مركز شمس الأردن للتربية الخاصة,إعاقات ذهنية|توحد,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2450,962797769640,shamsalordon@gmail.com,عمان، جاوا، قرب معصرة الزيتون
مركز السوسنة للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2451,962795553489,iris4special@gmail.com,عمان، أبو نصير، قرب مستشفى الرشيد
مركز التحدي للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2452,962790797172,althaddi4se@gmail.com,عمان، طريق المطار، بجانب جامعة الشرق الأوسط للدراسات العليا
مركز المنار للتنمية الفكرية / سحاب,إعاقات ذهنية,المراكز والمؤسسات,جهة حكومية|عمان,الأردن,2453,962776986334,,عمان، سحاب، العبدلية، طريق خشافية الدبايبة - قرب مركز شباب وشابات لواء سحاب
معهد التصحيح الزائد للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2454,962786198616,h14seham@gmail.com,عمان، طبربور، إسكان الجيش، بجانب مبنى المتقاعدين العسكريين - مبنى رقم 16
مركز القرية العربية لذوي التحديات الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2455,,info@arabic.village-jo.com,عمان، شفا بدران، شارع عبد الحميد أبو ريشة، قرب مسجد الصابرين - قرب مركز الرعاية و الأيتام
جمعية أجواء الأردن الخيرية,إعاقات ذهنية,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2456,,info@ajwaa.org,عمان، أبو نصير، حي السعادة، شارع الكرامة - إشارة النصيرات - ط 1 - مكتب 7
مؤسسة إدراك للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2457,962798853637,zinagwor@yahoo.com,عمان، الدوار السابع، شارع إبراهيم القطان - فيلا رقم 27
معهد الشرق الأوسط للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2458,,meise.info@gmail.com,عمان، طبربور، خلف أسواق بدران - قرب مركز الفاروق للقرآن
مركز المدار الدولي للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2459,,almadar.center@yahoo.com,عمان، المقابلين، الحسينية، دوار جويعد - قرب مدراس الحسينية  للذكور - بناء رقم 12 - ط.ارضي
مركز دنيا الطفل لذوي الاحتياجات الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2460,962791473035,,عمان، أبو علندا، حي الشيوخ _ مقابل مجمع زهرة الاردن - بناء رقم 14
جمعية بيت المقدس الخيرية,إعاقات ذهنية,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2461,962795178973,bayt_almaqdes@hotmail.com,عمان، أم نوارة، شارع الدفاع المدني _ قرب مدارس صناع التفوق
مركز أوكسجين للرعاية والتأهيل,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2462,,o2jordan@hotmail.com,عمان، الدوار السابع، خلف محطة البرج للمحروقات، شارع عبدالرحمن خليفة - فيلا رقم 4
مركز السند للتدريب,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2463,,sundoskiswani@gmail.com,عمان، صويلح، شارع الملكة رانيا العبدالله، قرب مجدي مول - عمارة النبر - بناية رقم 313 - ط.أرضي
مدرسة المسار لخدمات تطور الطفل,إعاقات متعددة,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2464,962795000048,info@almsar.edu.jo,عمان، خلدا، شارع الباقورة - بناء رقم 30
مركز جاك سركيس,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2465,,info@jacksarkis.com,عمان، خلدا، شارع وصفي التل - بناء339
مركز رشا للتربية الخاصة,إعاقات متعددة,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2466,,ksawla3@orange.jo,عمان، جبل عمان، شارع رياض المفلح، مقابل السفارة الفلسطينية - عمارة 34
جمعية الهبة للأيتام ذوي الاعاقة,إعاقات متعددة,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2467,962796411221,hebaorphansorg@yahoo.com,عمان، ماركا الشمالية، مقابل بنك الإسكان، مجمع علي الحواري - ط2 - مكتب 13
مركز الحاجة رفيقة لذوي الاحتياجات الخاصة النهاري الخيري للإعاقات الذهنية,إعاقات متعددة,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2468,962795431828,rafikasadkatzakah@yahoo.com,عمان، الوحدات، حي أم تينة الجنوبي، شارع النهر بجانب المركز الصحي - حي العودة
جمعية نعمل لأجلكم,إعاقات ذهنية,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2469,,,عمان، الهاشمي الشمالي، قرب جمعية النوارس
جمعية التكاتف للصم والأيتام الخيرية,إعاقات متعددة,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2470,962797808998,,عمان، الوحدات، خلف حلويات السهل الاخضر
مركز أطلس الشرق للتوحد وتنمية القدرات,إعاقات سمعية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2471,,info@ea-autsim.com,عمان، الجبيهة، خلف مدارس الإبداع التربوي
مركز الهدبان للتربية الخاصة,توحد,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2472,962778437080,info@alhadbancenter.com,عمان، الجبيهة، ضاحية الرشيد - شارع زينب الأسدية - بناية 24
مركز التداوي لذوي الإعاقة,إعاقات متعددة,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2473,,,عمان، وادي السير، البحاث
الجمعية الأردنية للفنيل كيتون الخيرية,إعاقات متعددة,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2474,962796417636,f.davvagh@yahoo.com / salehdabbagh@yahoo.com,عمان، الجاردنز، عمارة البنك الإسلامي - مكتب رقم 301
المركز العربي للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2475,962795661397,thearabcenter_se@yahoo.com,عمان، أم السماق، شارع إبراهيم مفلح العساف - فيلا30
مركز وائل الترك للتجهيزات الطبية والسمعية,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2476,,alturkwael@yahoo.com,عمان، جبل الحسين، دوار فراس، مجمع لؤلؤة القريني - ط 3
مركز عمر بن الخطاب للأطراف الإصطناعية والمقومات الطبية,إعاقات سمعية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2477,962795339699,jmcmt.obk@gmail.com,عمان، شارع الخالدي، مجمع ماجي الطبي - بناء رقم (19)
مركز عمان للتوحد,إعاقات حركية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2478,962795241142,ammanautsim2007@gmail.com,عمان، طبربور، نزلة السهل الاخضر- بناء رقم 51
جمعية الياسمين لأطفال الداون,توحد,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2479,962796593838,info@yasmeen-jo.com,عمان، مرج الحمام، خلف مدرسة أم عبهرة للبنين
حضانة وروضة ألوان للتعليم المبكر,متلازمة داون,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2480,962787661155,colorsnursrey@hotmail.com,عمان، الجبيهة، شارع عبدالله بن خلاد، خلف البنك العربي، عمارة رقم 11 - ط ارضي
المدرسة النموذجية للتربية الخاصة,إعاقات متعددة,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2481,962789332944,info@namothajia.com,عمان، طريق مطار الملكة علياء الدولي، خريبة السوق - خلف مدارس بيت المقدس
مركز المنار للتنمية الفكرية / المقابلين,إعاقات متعددة,المراكز والمؤسسات,جهة حكومية|عمان,الأردن,2482,962796551080,,عمان، ضاحية الحج حسن، شارع الإذاعة - مقابل ضريبة الدخل
مركز الرازي للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2483,962796963963,,عمان، الدوار السابع، شارع إبراهيم القطان - بجانب ميوزيك بوكس
مركز الأمل للتربية الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة تطوعية|عمان,الأردن,2484,,yusraqazazz@yahoo.com,عمان، بيادر وادي السير، حي الجندويل، شارع أحمد عقلة النسور - بناء رقم 29
الجمعية الوطنية لذوي الاحتياجات الخاصة,إعاقات ذهنية,المراكز والمؤسسات,جهة خاصة|عمان,الأردن,2485,,nasn@orange.jo,عمان، الجاردنز، شارع حكيم بن حزام - فيلا رقم 4
